Target	Mean
COL7A1.ENST00000681320.79	212.17561430505415
COL7A1.ENST00000681320.8	193.87771807220213
COL7A1.ENST00000681320.80	214.4422382707579
COL7A1.ENST00000681320.81	167.85559567148033
COL7A1.ENST00000681320.82	218.95420319675077
COL7A1.ENST00000681320.83	204.90330652888068
COL7A1.ENST00000681320.84	278.8128948555957
COL7A1.ENST00000681320.85	249.71427738628154
COL7A1.ENST00000681320.86	250.1089221335742
COL7A1.ENST00000681320.87	347.34483303249084
COL7A1.ENST00000681320.88	203.91399448014428
COL7A1.ENST00000681320.89	185.6269726606497
COL7A1.ENST00000681320.9	138.18592055595664
COL7A1.ENST00000681320.90	272.0604473050546
COL7A1.ENST00000681320.91	172.0694125505414
COL7A1.ENST00000681320.92	113.11060058664265
COL7A1.ENST00000681320.93	202.96307374368237
COL7A1.ENST00000681320.94	150.5217830234657
COL7A1.ENST00000681320.95	222.7510374891698
COL7A1.ENST00000681320.96	155.48418672382675
COL7A1.ENST00000681320.97	263.047962868231
COL7A1.ENST00000681320.98	196.11316771480142
COL7A1.ENST00000681320.99	182.78085001985562
CTLA4.ENST00000648405.1	226.90958017509
CTLA4.ENST00000648405.2	139.95265764981954
CTLA4.ENST00000648405.3	247.2636207220218
CTLA4.ENST00000648405.4	208.0017356245488
CYBA.ENST00000261623.1	95.19852427797827
CYBA.ENST00000261623.2	183.63723643321305
CYBA.ENST00000261623.3	186.0617865216606
CYBA.ENST00000261623.4	145.3271715072203
CYBA.ENST00000261623.5	77.25241786823103
CYBA.ENST00000261623.6	49.77354023104694
CYBB.ENST00000378588.1	111.79676732490978
CYBB.ENST00000378588.10	159.44330792960258
CYBB.ENST00000378588.11	140.5669353592059
CYBB.ENST00000378588.12	150.2686328140793
CYBB.ENST00000378588.13	175.4265085018049
CYBB.ENST00000378588.2	207.64864147472912
CYBB.ENST00000378588.3	142.9597472960291
CYBB.ENST00000378588.4	111.11563090613716
CYBB.ENST00000378588.5	103.03618823465715
CYBB.ENST00000378588.6	171.31028881046913
CYBB.ENST00000378588.7	157.18871910649818
CYBB.ENST00000378588.8	156.03074477797855
CYBB.ENST00000378588.9	135.38786546570398
DCLRE1C.ENST00000378278.1	189.51719813176908
DCLRE1C.ENST00000378278.10	178.2363161101081
DCLRE1C.ENST00000378278.11	152.2273365451264
DCLRE1C.ENST00000378278.12	139.2829012039711
DCLRE1C.ENST00000378278.13	218.96195945126343
DCLRE1C.ENST00000378278.14	224.45094248555947
DCLRE1C.ENST00000378278.2	209.76382105776173
DCLRE1C.ENST00000378278.3	220.0602759296029
DCLRE1C.ENST00000378278.4	175.23119991696757
DCLRE1C.ENST00000378278.5	149.22540202707603
DCLRE1C.ENST00000378278.6	178.13135791155236
DCLRE1C.ENST00000378278.7	169.34890191696766
DCLRE1C.ENST00000378278.8	224.51536875451274
DCLRE1C.ENST00000378278.9	148.85352255595677
DKC1.ENST00000369550.1	81.58844767148005
DKC1.ENST00000369550.10	125.11471120216602
DKC1.ENST00000369550.11	147.184452036101
DKC1.ENST00000369550.12	244.3037923592058
DKC1.ENST00000369550.13	201.88810981227425
DKC1.ENST00000369550.14	240.39209201985523
DKC1.ENST00000369550.15	261.0420206209385
DKC1.ENST00000369550.2	174.5380947328521
DKC1.ENST00000369550.3	114.16763913898912
DKC1.ENST00000369550.4	230.69923039350198
DKC1.ENST00000369550.5	171.06934743501796
DKC1.ENST00000369550.6	281.2764835288809
DKC1.ENST00000369550.7	327.2394705144401
DKC1.ENST00000369550.8	300.54638988267124
DKC1.ENST00000369550.9	182.7322839783393
DOCK2.ENST00000520908.1	51.95259582490979
DOCK2.ENST00000520908.10	180.6991308953068
DOCK2.ENST00000520908.11	141.63405535379053
DOCK2.ENST00000520908.12	162.5929840306859
DOCK2.ENST00000520908.13	260.9622960288808
DOCK2.ENST00000520908.14	217.07343947833928
DOCK2.ENST00000520908.15	213.5107750776175
DOCK2.ENST00000520908.16	218.93546932490997
DOCK2.ENST00000520908.17	187.31262484296033
DOCK2.ENST00000520908.18	293.0450375830322
DOCK2.ENST00000520908.19	252.64459043140783
DOCK2.ENST00000520908.2	140.23554869855607
DOCK2.ENST00000520908.20	140.42554660108317
DOCK2.ENST00000520908.21	256.3747292418775
DOCK2.ENST00000520908.22	156.28902419855598
DOCK2.ENST00000520908.23	194.95315215884486
DOCK2.ENST00000520908.24	218.15417742418776
DOCK2.ENST00000520908.25	249.50824194043335
DOCK2.ENST00000520908.26	185.51063517870014
DOCK2.ENST00000520908.27	237.68854265162452
DOCK2.ENST00000520908.28	138.21901937364618
DOCK2.ENST00000520908.29	223.8278861624549
DOCK2.ENST00000520908.3	135.40351985559562
DOCK2.ENST00000520908.30	124.26770344043322
DOCK2.ENST00000520908.31	273.9545487364619
DOCK2.ENST00000520908.32	243.08312584296013
DOCK2.ENST00000520908.33	221.90228314801436
DOCK2.ENST00000520908.34	165.66598004693142
DOCK2.ENST00000520908.35	260.8007266516245
DOCK2.ENST00000520908.36	150.9331227436822
DOCK2.ENST00000520908.37	245.84787405054166
DOCK2.ENST00000520908.38	140.85454902166057
DOCK2.ENST00000520908.39	206.12187157761755
DOCK2.ENST00000520908.4	215.4568099927796
DOCK2.ENST00000520908.40	186.6622813249096
DOCK2.ENST00000520908.41	255.12013213357403
DOCK2.ENST00000520908.42	283.74354862815886
DOCK2.ENST00000520908.43	120.6701693249097
DOCK2.ENST00000520908.44	141.7306481516246
DOCK2.ENST00000520908.45	253.1822592111912
DOCK2.ENST00000520908.46	111.52577094404327
DOCK2.ENST00000520908.47	189.71399773285185
DOCK2.ENST00000520908.48	212.26707691696765
DOCK2.ENST00000520908.49	204.65079062996386
DOCK2.ENST00000520908.5	199.2556031913358
DOCK2.ENST00000520908.50	262.5131618718414
DOCK2.ENST00000520908.51	201.01085575090258
DOCK2.ENST00000520908.52	177.27722135920573
DOCK2.ENST00000520908.6	250.80520051083042
DOCK2.ENST00000520908.7	203.9674020649819
DOCK2.ENST00000520908.8	268.48198461552346
DOCK2.ENST00000520908.9	124.85733388628164
DOCK8.ENST00000432829.1	85.22025133393497
DOCK8.ENST00000432829.10	248.92678249097483
DOCK8.ENST00000432829.11	192.8291442545125
DOCK8.ENST00000432829.12	238.9322043032493
DOCK8.ENST00000432829.13	235.54388416967515
DOCK8.ENST00000432829.14	288.5356665234657
DOCK8.ENST00000432829.15	163.66935108483753
DOCK8.ENST00000432829.16	159.82380092238273
DOCK8.ENST00000432829.17	225.80004447111935
DOCK8.ENST00000432829.18	240.05179254151628
DOCK8.ENST00000432829.19	316.8620558447655
DOCK8.ENST00000432829.2	241.0609471245488
DOCK8.ENST00000432829.20	164.70670954332124
DOCK8.ENST00000432829.21	246.94934842960302
DOCK8.ENST00000432829.22	166.32945386462112
DOCK8.ENST00000432829.23	164.8068022039711
DOCK8.ENST00000432829.24	243.8022610577617
DOCK8.ENST00000432829.25	294.94318317509
DOCK8.ENST00000432829.26	246.74139803249088
DOCK8.ENST00000432829.27	209.43937348916958
DOCK8.ENST00000432829.28	239.6757265776174
DOCK8.ENST00000432829.29	239.12892785920585
DOCK8.ENST00000432829.3	209.62204230144374
DOCK8.ENST00000432829.30	238.97444353068576
DOCK8.ENST00000432829.31	194.8855575740071
DOCK8.ENST00000432829.32	196.32167744043343
DOCK8.ENST00000432829.33	265.3928171498198
DOCK8.ENST00000432829.34	187.35268124729245
DOCK8.ENST00000432829.35	214.10861305054183
DOCK8.ENST00000432829.36	240.94684591516258
DOCK8.ENST00000432829.37	275.1656879657037
DOCK8.ENST00000432829.38	236.7129061371841
DOCK8.ENST00000432829.39	184.34262184296034
DOCK8.ENST00000432829.4	104.41503532490964
DOCK8.ENST00000432829.40	223.21518014981956
DOCK8.ENST00000432829.41	193.3256951516247
DOCK8.ENST00000432829.42	196.81651759747302
DOCK8.ENST00000432829.43	206.77248205054158
DOCK8.ENST00000432829.44	311.47805635559547
DOCK8.ENST00000432829.45	209.99678118411535
DOCK8.ENST00000432829.46	185.761477429603
DOCK8.ENST00000432829.47	237.96905924909746
DOCK8.ENST00000432829.48	191.89494585018036
DOCK8.ENST00000432829.5	210.68756419675088
DOCK8.ENST00000432829.6	212.27635208664267
DOCK8.ENST00000432829.7	173.28243788989184
DOCK8.ENST00000432829.8	262.22798382310435
DOCK8.ENST00000432829.9	249.47516536462092
EGFR.ENST00000275493.1	13.655151671480136
EGFR.ENST00000275493.10	236.13236239891702
EGFR.ENST00000275493.11	278.1486361931405
EGFR.ENST00000275493.12	176.88496636823126
EGFR.ENST00000275493.13	402.3847637238268
EGFR.ENST00000275493.14	136.04011231949474
EGFR.ENST00000275493.15	235.73026511191333
EGFR.ENST00000275493.16	293.15266957039705
EGFR.ENST00000275493.17	141.40668765703964
EGFR.ENST00000275493.18	411.96150202888083
EGFR.ENST00000275493.19	302.4918219837545
EGFR.ENST00000275493.2	159.55617184476517
EGFR.ENST00000275493.20	165.04271637003598
EGFR.ENST00000275493.21	194.40904854873628
EGFR.ENST00000275493.22	265.619759341155
EGFR.ENST00000275493.23	348.727078296029
EGFR.ENST00000275493.24	316.6701775216607
EGFR.ENST00000275493.25	262.5013618935015
EGFR.ENST00000275493.26	167.93474920397114
EGFR.ENST00000275493.27	139.8663758537907
EGFR.ENST00000275493.28	245.68642060288838
EGFR.ENST00000275493.3	211.50372849819482
EGFR.ENST00000275493.4	303.1151462960288
EGFR.ENST00000275493.5	186.44080485559576
EGFR.ENST00000275493.6	141.60431070577624
EGFR.ENST00000275493.7	226.7836879584837
EGFR.ENST00000275493.8	237.03060810108306
EGFR.ENST00000275493.9	300.05850666606517
EPCAM.ENST00000263735.1	24.550276774368232
EPCAM.ENST00000263735.2	203.46356152166084
EPCAM.ENST00000263735.3	191.28179903068593
EPCAM.ENST00000263735.4	214.70261036101093
EPCAM.ENST00000263735.5	247.20887052888074
EPCAM.ENST00000263735.6	166.71167387725615
EPCAM.ENST00000263735.7	226.52709386281595
EPCAM.ENST00000263735.8	245.3772152761731
EPCAM.ENST00000263735.9	179.1227436805055
FERMT1.ENST00000217289.10	187.4507977202167
FERMT1.ENST00000217289.11	280.27312513357384
FERMT1.ENST00000217289.12	165.38032736281613
FERMT1.ENST00000217289.13	177.10364505054142
FERMT1.ENST00000217289.14	193.217041768953
FERMT1.ENST00000217289.15	225.216470864621
FERMT1.ENST00000217289.2	169.74901323285198
FERMT1.ENST00000217289.3	139.28664726173292
FERMT1.ENST00000217289.4	191.72841352888094
FERMT1.ENST00000217289.5	224.12437924729255
FERMT1.ENST00000217289.6	158.98570112093861
FERMT1.ENST00000217289.7	138.8405816642599
FERMT1.ENST00000217289.8	176.3097665974729
FERMT1.ENST00000217289.9	225.00979887364608
FOXP3.ENST00000376207.10	98.67024511191329
FOXP3.ENST00000376207.11	144.07136216606497
FOXP3.ENST00000376207.12	192.34429285018064
FOXP3.ENST00000376207.2	98.02850951263541
FOXP3.ENST00000376207.3	97.00328032490972
FOXP3.ENST00000376207.4	102.79478625090243
FOXP3.ENST00000376207.5	99.5263288916968
FOXP3.ENST00000376207.6	118.24489726714779
FOXP3.ENST00000376207.7	94.20538196750903
FOXP3.ENST00000376207.8	99.95058664259939
FOXP3.ENST00000376207.9	78.74430805415163
G6PC3.ENST00000269097.1	107.33134807039711
G6PC3.ENST00000269097.2	157.17583951444055
G6PC3.ENST00000269097.3	130.0588046407941
G6PC3.ENST00000269097.4	216.7890534241878
G6PC3.ENST00000269097.5	288.4664208880865
G6PC3.ENST00000269097.6	138.41107496750905
GUCY2C.ENST00000261170.1	195.53858302346555
GUCY2C.ENST00000261170.10	144.9131947815885
GUCY2C.ENST00000261170.11	119.45939742238266
GUCY2C.ENST00000261170.12	228.27373217689544
GUCY2C.ENST00000261170.13	180.59610456498194
GUCY2C.ENST00000261170.14	210.5608125144404
GUCY2C.ENST00000261170.15	104.7294328032491
GUCY2C.ENST00000261170.16	246.86818908303272
GUCY2C.ENST00000261170.17	240.8569221155234
GUCY2C.ENST00000261170.18	105.44426730685919
GUCY2C.ENST00000261170.19	249.30532079602864
GUCY2C.ENST00000261170.2	245.17206034296035
GUCY2C.ENST00000261170.20	241.4823660342959
GUCY2C.ENST00000261170.21	206.84262898555954
GUCY2C.ENST00000261170.22	190.54996802166067
GUCY2C.ENST00000261170.23	207.1445703194946
GUCY2C.ENST00000261170.24	149.12860090072218
GUCY2C.ENST00000261170.25	191.65790385559578
GUCY2C.ENST00000261170.26	229.45363860288816
GUCY2C.ENST00000261170.27	224.1392069927797
GUCY2C.ENST00000261170.3	134.7856780234657
GUCY2C.ENST00000261170.4	251.09357736823137
GUCY2C.ENST00000261170.5	220.2710863122743
GUCY2C.ENST00000261170.6	227.84563027256314
GUCY2C.ENST00000261170.7	110.04288929241883
GUCY2C.ENST00000261170.8	207.4791282274366
GUCY2C.ENST00000261170.9	138.6448290523467
HPS1.ENST00000361490.10	221.61991837545116
HPS1.ENST00000361490.11	137.910336707581
HPS1.ENST00000361490.12	154.21216413176913
HPS1.ENST00000361490.13	149.7749026805055
HPS1.ENST00000361490.14	211.85494464981932
HPS1.ENST00000361490.15	143.1786195397113
HPS1.ENST00000361490.16	123.31594000541514
HPS1.ENST00000361490.17	193.22079322743662
HPS1.ENST00000361490.18	289.5049039945847
HPS1.ENST00000361490.19	157.33875584657048
HPS1.ENST00000361490.20	133.14535143682318
HPS1.ENST00000361490.3	208.55759058844765
HPS1.ENST00000361490.4	254.03828823826692
HPS1.ENST00000361490.5	296.38978999277987
HPS1.ENST00000361490.6	165.5210422545128
HPS1.ENST00000361490.7	208.38352888086624
HPS1.ENST00000361490.8	202.94170950902512
HPS1.ENST00000361490.9	112.90563988628153
HPS4.ENST00000398145.10	161.0320397057762
HPS4.ENST00000398145.11	161.45010383032505
HPS4.ENST00000398145.12	286.26158241335725
HPS4.ENST00000398145.13	154.46575413718406
HPS4.ENST00000398145.14	176.84787934296034
HPS4.ENST00000398145.2	125.67247292418767
HPS4.ENST00000398145.3	247.6226634530686
HPS4.ENST00000398145.4	248.94761555776188
HPS4.ENST00000398145.5	237.31499039711187
HPS4.ENST00000398145.6	222.13382296570367
HPS4.ENST00000398145.7	57.425839140794196
HPS4.ENST00000398145.8	247.1717308357397
HPS4.ENST00000398145.9	215.80861410288801
HPS6.ENST00000299238.1	149.42858593501822
IARS1.ENST00000443024.10	121.71928559205773
IARS1.ENST00000443024.11	166.13005266967505
IARS1.ENST00000443024.12	207.98058078880862
IARS1.ENST00000443024.13	119.91685698194931
IARS1.ENST00000443024.14	114.32896393682313
IARS1.ENST00000443024.15	186.9343998898917
IARS1.ENST00000443024.16	221.58105994584827
IARS1.ENST00000443024.17	123.17983376353793
IARS1.ENST00000443024.18	254.06041494765347
IARS1.ENST00000443024.19	220.26266045487347
IARS1.ENST00000443024.2	143.34452059747287
IARS1.ENST00000443024.20	187.02248796931426
IARS1.ENST00000443024.21	258.96969095306855
IARS1.ENST00000443024.22	145.4275633953067
IARS1.ENST00000443024.23	467.99001999097493
IARS1.ENST00000443024.24	247.263644066787
IARS1.ENST00000443024.25	442.6254621498194
IARS1.ENST00000443024.26	211.96791359747303
IARS1.ENST00000443024.27	277.4199329422383
IARS1.ENST00000443024.28	148.88346951263517
IARS1.ENST00000443024.29	192.36133902166043
IARS1.ENST00000443024.3	193.86860133574
IARS1.ENST00000443024.30	146.19511775090237
IARS1.ENST00000443024.31	222.5668736462095
IARS1.ENST00000443024.32	180.26950846750907
IARS1.ENST00000443024.33	185.13428650902497
IARS1.ENST00000443024.34	276.4016025487365
IARS1.ENST00000443024.4	215.2141491841153
IARS1.ENST00000443024.5	133.6634014187725
IARS1.ENST00000443024.6	111.62581380685918
IARS1.ENST00000443024.7	164.61163092057754
IARS1.ENST00000443024.8	238.0389850054151
IARS1.ENST00000443024.9	119.11729844223836
ICOS.ENST00000316386.1	184.670245104693
ICOS.ENST00000316386.2	266.22304544223823
ICOS.ENST00000316386.3	169.7010080920575
ICOS.ENST00000316386.4	201.6315111101085
ICOS.ENST00000316386.5	264.2296583989172
IKBKG.ENST00000594239.10	0.0015635324909747293
IKBKG.ENST00000594239.2	143.16941307039707
IKBKG.ENST00000594239.3	2.271057528880868
IKBKG.ENST00000594239.4	6.108685676895308
IKBKG.ENST00000594239.5	0.0
IKBKG.ENST00000594239.6	0.0004700667870036101
IKBKG.ENST00000594239.7	1.4845245036101091
IKBKG.ENST00000594239.8	0.003165202166064982
IKBKG.ENST00000594239.9	0.0
IL10.ENST00000423557.1	190.63928635559577
IL10.ENST00000423557.2	110.61460564981955
